,,,,,
,,,,,
,,,,,
7,2018-01-02,杰普特,B轮,数千万,[[u'\u677e\u79be\u8d44\u672c']]
8,2018-01-02,彩虹无线,B轮,未透露,[[u'\u8fdc\u6bc5\u8d44\u672c']]
9,2018-01-02,尚亚币SYC,A轮,数千万,[[u'\u6781\u8c46\u8d44\u672c']]
10,2018-01-02,元码基因,新三板,未透露,[u'\u672a\u900f\u9732']
11,2018-01-02,园钉,天使轮,600万,[[u'\u91d1\u6c99\u6c5f\u521b\u6295']]
12,2018-01-02,福佑卡车,C+轮,1.5亿,"[[u'\u541b\u8054\u8d44\u672c'], [u'\u666e\u6d1b\u65afGLP'], [u'\u949f\u9f0e\u521b\u6295'], [u'\u4eac\u4e1c\u7269\u6d41']]"
13,2018-01-02,酒花儿,A+轮,数千万,"[[u'IDG\u8d44\u672c'], [u'\u5929\u4f7f\u6e7e'], [u'\u91d1\u5e93\u8d44\u672c']]"
14,2018-01-02,智易科技,天使轮,数百万,"[[u'\u4f17\u4e3a\u8d44\u672c'], [u'\u771f\u683c\u57fa\u91d1'], [u'\u9686\u9886\u6295\u8d44']]"
15,2018-01-02,SKT思珂特教育,Pre-A轮,数千万,[[u'\u6e05\u79d1\u8fb0\u5149\u6559\u80b2\u57fa\u91d1']]
16,2018-01-02,杭州畅溪,A轮,5500万,"[[u'\u5fb7\u8054\u8d44\u672c'], [u'\u51ef\u6cf0\u8d44\u672c'], [u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]"
17,2018-01-02,TOGO途歌,B+轮,2600万,"[[u'SIG\u6d77\u7eb3\u4e9a\u6d32'], [u'\u771f\u683c\u57fa\u91d1']]"
18,2018-01-02,苏桥医药,A轮,3800万,"[[u'\u5065\u6865\u8d44\u672c'], [u'\u524d\u6d77\u6bcd\u57fa\u91d1'], [u'\u5eb7\u6865\u8d44\u672c']]"
19,2018-01-02,慧渡医疗,A轮,数亿,"[[u'\u5f18\u6656\u8d44\u672c'], [u'\u4ed9\u77b3\u8d44\u672c']]"
,,,,,
0,2018-01-01,汇币网,天使轮,数百万,[u'\u672a\u900f\u9732']
1,2018-01-01,票市通,天使轮,未透露,[[u'\u8054\u60f3\u4e4b\u661f']]
2,2018-01-01,Xiaopiu雪云锐创,天使轮,数百万,"[[u'\u4e2d\u5bf0\u8d44\u672c'], [u'\u8fed\u4ee3\u8d44\u672c']]"
3,2018-01-01,昕健医疗,A轮,数千万,"[[u'\u6bd4\u90bb\u661f\u521b\u6295'], [u'\u8fbe\u6cf0\u8d44\u672c']]"
4,2018-01-01,小马立行,A轮,数千万,[[u'\u540d\u5ddd\u8d44\u672c']]
5,2018-01-01,忆年,A+轮,数千万,"[[u'\u4ea6\u8054\u8d44\u672c(YY\u591a\u73a9)'], [u'\u4e2d\u6587\u5728\u7ebf']]"
6,2018-01-01,Ventureum,种子轮,90万,"[[u'\u660e\u52bf\u8d44\u672c'], [u'\u5206\u5e03\u5f0f\u8d44\u672c']]"
7,2018-01-01,云启星辰,天使轮,900万,[[u'\u7fca\u7fce\u8d44\u672c']]
8,2018-01-01,科技谷,A+轮,数千万,[[u'\u677e\u79be\u8d44\u672c']]
9,2018-01-01,深动科技,天使轮,未透露,[[u'\u6e90\u7801\u8d44\u672c']]
10,2018-01-01,异次元通讯,天使轮,350万,[[u'\u5fd7\u62d9\u8d44\u672c']]
11,2018-01-01,大道用车,Pre-A轮,数百万,[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd']]
12,2018-01-01,康语,A轮,200万,[u'\u672a\u900f\u9732']
13,2018-01-01,繁星轻医美,天使轮,1000万,[[u'\u9752\u9510\u521b\u6295']]
14,2018-01-01,新世相,B轮,数亿,"[[u'\u6606\u4ed1\u4e07\u7ef4'], [u'\u771f\u683c\u57fa\u91d1'], [u'\u6df1\u5733\u539a\u5fb7\u524d\u6d77\u57fa\u91d1'], [u'\u9669\u5cf0\u65d7\u4e91']]"
15,2018-01-01,乐威医药,B轮,1亿,"[[u'\u4e9a\u5546\u8d44\u672c'], [u'\u534e\u533b\u8d44\u672c'], [u'\u6d4e\u5cf0\u8d44\u672c']]"
16,2018-01-01,U趣,天使轮,数千万,"[[u'\u6f8e\u6e43\u8d44\u672c'], [u'\u6d77\u77f3\u6295\u8d44'], [u'\u521b\u4eab\u6295\u8d44']]"
17,2017-12-31,芯耘光电,种子轮,数千万,"[[u'\u58eb\u5170\u521b\u6295(\u58eb\u5170\u63a7\u80a1)'], [u'\u4e2d\u94f6\u6d59\u5546'], [u'\u666e\u534e\u8d44\u672c']]"
18,2017-12-31,圣湘生物,战略投资,5亿,"[[u'\u793c\u6765\u4e9a\u6d32\u57fa\u91d1'], [u'\u5f18\u6656\u8d44\u672c'], [u'\u541b\u548c\u8d44\u672c']]"
19,2017-12-31,每天读点故事,A+轮,未透露,"[[u'\u524d\u6d77\u6bcd\u57fa\u91d1'], [u'\u6d2a\u6cf0\u57fa\u91d1']]"
,,,,,
0,2017-12-31,利连科技,A轮,数千万,"[[u'\u534e\u5c71\u8d44\u672cWestSummit Capital'], [u'\u4f17\u5408\u521b\u6295']]"
1,2017-12-31,八点网,Pre-A轮,1260万,[u'\u672a\u900f\u9732']
2,2017-12-30,校果,天使轮,数百万,[[u'\u6d2a\u6cf0\u57fa\u91d1']]
3,2017-12-30,智绘工坊,天使轮,600万,[[u'\u4e91\u5929\u4f7f\u57fa\u91d1']]
4,2017-12-30,新爵科技,Pre-A轮,数千万,"[[u'\u6d2a\u665f\u89c2\u901a\u57fa\u91d1'], [u'\u8fed\u4ee3\u8d44\u672c'], [u'\u4e2d\u5bf0\u8d44\u672c']]"
5,2017-12-30,益起玩,天使轮,数百万,[u'\u672a\u900f\u9732']
6,2017-12-30,一刻间,Pre-A轮,数千万,[[u'\u66b4\u9f99\u6295\u8d44']]
7,2017-12-30,东方娃娃,A轮,数千万,[[u'\u7eb3\u5170\u5fb7\u6295\u8d44']]
8,2017-12-30,莎翁少儿家庭英语,Pre-A轮,数千万,[[u'\u6668\u6656\u521b\u6295']]
9,2017-12-30,上海易教,B轮,1亿,"[[u'\u4e1c\u65b9\u8bc1\u5238(\u4e1c\u65b9\u661f\u6656)'], [u'\u6d77\u901a\u8bc1\u5238'], [u'\u597d\u672a\u6765(\u5b66\u800c\u601d)']]"
10,2017-12-30,蘑菇租房,C+轮,3000万,"[[u'\u4e91\u950b\u57fa\u91d1'], [u'\u8682\u8681\u91d1\u670d(\u963f\u91cc\u5df4\u5df4)'], [u'\u5de8\u4eba\u7f51\u7edc(\u5de8\u4eba\u521b\u6295)']]"
11,2017-12-29,壹点灵,Pre-A轮,1000万,[u'\u672a\u900f\u9732']
12,2017-12-29,卡耐新能源,战略投资,7亿,[u'\u672a\u900f\u9732']
13,2017-12-29,拍照取字,天使轮,120万,"[[u'\u65b0\u8fdb\u521b\u6295'], [u'\u5de8\u4eba\u7f51\u7edc(\u5de8\u4eba\u521b\u6295)']]"
14,2017-12-29,引流吧,天使轮,数百万,[u'\u672a\u900f\u9732']
15,2017-12-29,尚禹科技,新三板,未透露,[u'\u672a\u900f\u9732']
16,2017-12-29,建纬检测,新三板,未透露,[u'\u672a\u900f\u9732']
17,2017-12-29,Show.One秀币,天使轮,数百万,"[[u'\u661f\u94fe\u8d44\u672c'], [u'LinkVC\u8fde\u63a5\u8d44\u672c']]"
18,2017-12-29,火箭影业,天使轮,数百万,[[u'\u521b\u4e1a\u90a6\u5929\u4f7f\u57fa\u91d1']]
19,2017-12-29,每日优鲜便利购,B轮,1.44亿,"[[u'\u5149\u6e90\u8d44\u672c'], [u'\u542f\u660e\u521b\u6295'], [u'\u5fae\u5149\u521b\u6295'], [u'\u9f0e\u6656\u6295\u8d44'], [u'\u5317\u6781\u5149\u521b\u6295'], [u'\u541b\u8054\u8d44\u672c']]"
,,,,,
0,2017-12-29,云杉医疗,A轮,2000万,"[[u'\u6df1\u5733\u9ad8\u7279\u4f73'], [u'\u524d\u6d77\u68a7\u6850\u5e76\u8d2d\u57fa\u91d1']]"
1,2017-12-29,超体云,天使轮,数千万,[u'\u672a\u900f\u9732']
2,2017-12-29,巴斯巴,B轮,数亿,"[[u'\u661f\u6cb3\u63a7\u80a1\u96c6\u56e2'], [u'\u6df1\u5733\u4e2d\u97e9\u4ea7\u4e1a\u6295\u8d44\u57fa\u91d1'], [u'\u6df1\u521b\u6295'], [u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]"
3,2017-12-29,点米科技,A轮,7000万,"[[u'\u6bc5\u8fbe\u8d44\u672c'], [u'\u5206\u4f17\u4f20\u5a92'], [u'\u62db\u5546\u94f6\u884c']]"
4,2017-12-29,企易云商,天使轮,数百万,[u'\u672a\u900f\u9732']
5,2017-12-29,佩奇Petkit养宠助手,B轮,1亿,"[[u'\u963f\u7279\u5217\u65af\u8d44\u672c'], [u'\u8054\u65b0\u8d44\u672c']]"
6,2017-12-29,有得卖网,B+轮,数千万,[[u'\u4eba\u4fdd\u8fdc\u671b']]
7,2017-12-29,连在一起,A轮,未透露,[[u'\u7480\u74a8\u8d44\u672c']]
8,2017-12-29,安龙基因科技,天使轮,未透露,[u'\u672a\u900f\u9732']
9,2017-12-29,鲲游光电,A轮,数千万,"[[u'\u821c\u5b87\u5149\u5b66'], [u'\u521b\u749f\u8d44\u672c'], [u'\u6606\u4ef2\u8d44\u672c'], [u'\u6668\u6656\u521b\u6295']]"
10,2017-12-29,粤通卡·ETC车宝,A轮,5004万,[[u'\u4e07\u96c6\u79d1\u6280']]
11,2017-12-29,试玩互动,天使轮,数千万,"[[u'\u771f\u683c\u57fa\u91d1'], [u'\u8fdc\u671b\u8d44\u672c']]"
12,2017-12-29,量化健康,A轮,3000万,[u'\u672a\u900f\u9732']
13,2017-12-29,云之家,A+轮,未透露,[u'\u672a\u900f\u9732']
14,2017-12-29,比邻星,战略投资,500万,[[u'\u9f99\u95e8\u6559\u80b2']]
15,2017-12-29,四叶草安全,A轮,6700万,"[[u'\u9c81\u4fe1\u521b\u6295'], [u'\u57fa\u77f3\u8d44\u672c'], [u'\u5982\u5c71\u8d44\u672c']]"
16,2017-12-28,小打卡,A轮,未透露,[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd']]
17,2017-12-28,跑男避孕套,种子轮,100万,[u'\u672a\u900f\u9732']
18,2017-12-28,萤火虫视频,A轮,未透露,[[u'IDG\u8d44\u672c']]
19,2017-12-28,孚能科技,B轮,未透露,"[[u'\u7acb\u8fbe\u8d44\u672c'], [u'\u5f18\u5353\u8d44\u672c'], [u'\u4e2d\u56fd\u56fd\u6709\u8d44\u672c\u98ce\u9669\u6295\u8d44\u57fa\u91d1\uff08\u56fd\u98ce\u6295\u57fa\u91d1\uff09'], [u'IPV Capital/\u76c8\u5bcc\u6cf0\u514b'], [u'\u767e\u5bcc\u6e90\u8d44\u672c'], [u'\u4e1c\u5174\u8d44\u672c'], [u'\u4ea4\u94f6\u56fd\u9645'], [u'\u91d1\u8475\u82b1\u8d44\u672c']]"
,,,,,
0,2017-12-28,哈工大服务机器人,天使轮,未透露,[[u'\u8054\u521b\u6c38\u5ba3']]
1,2017-12-28,NextTrucking,B轮,2100万,[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd']]
2,2017-12-28,Kcash钱包,战略投资,未透露,[[u'\u786c\u5e01\u8d44\u672cINBlockchain']]
3,2017-12-28,融脉科技,A轮,数千万,[u'\u672a\u900f\u9732']
4,2017-12-28,食货星球,天使轮,数百万,[[u'\u62db\u5546\u542f\u822a\u8d44\u672c']]
5,2017-12-28,华勤通讯,A轮,8.7亿,"[[u'\u534e\u767b\u56fd\u9645\u6295\u8d44'], [u'\u534e\u521b\u6295\u8d44'], [u'\u6b66\u5cb3\u5cf0\u8d44\u672c'], [u'\u82f1\u7279\u5c14\u6295\u8d44Intel Capital'], [u'\u5317\u6781\u5149\u521b\u6295']]"
6,2017-12-28,泡泡玛特POP Mart,战略投资,4000万,[u'\u672a\u900f\u9732']
7,2017-12-28,希氏异构,Pre-A轮,3000万,[u'\u672a\u900f\u9732']
8,2017-12-28,高兴的小鸟,天使轮,400万,[u'\u672a\u900f\u9732']
9,2017-12-28,码客街,A轮,数千万,[u'\u672a\u900f\u9732']
10,2017-12-28,维思学科英语,天使轮,1000万,[u'\u672a\u900f\u9732']
11,2017-12-28,斗店,天使轮,未透露,[[u'\u8521\u8dc3\u680b(\u540c\u9053\u5927\u53d4)']]
12,2017-12-28,亚佰天辰,天使轮,数千万,[[u'\u4e5d\u4e5d\u4e92\u5a31']]
13,2017-12-28,PerceptIn,Pre-B轮,100万,[[u'\u91d1\u8776\u56fd\u9645']]
14,2017-12-28,俺来也,B+轮,1.2亿,[u'\u672a\u900f\u9732']
15,2017-12-28,艾唯尔科技,Pre-A轮,数千万,[[u'\u4e1c\u65b9\u5bcc\u6d77']]
16,2017-12-28,FinWood芬木,天使轮,数千万,[[u'\u859b\u86ee\u5b50(\u86ee\u5b50\u57fa\u91d1)']]
17,2017-12-28,爱泊车,A轮,数亿,"[[u'\u4e2d\u7f8e\u7eff\u8272\u57fa\u91d1'], [u'\u9ad8\u6995\u8d44\u672c']]"
18,2017-12-28,海普洛斯,A+轮,2.1亿,[[u'\u8f6f\u94f6\u4e2d\u56fd']]
19,2017-12-28,美篇,A+轮,4300万,"[[u'\u771f\u683c\u57fa\u91d1'], [u'\u7ecf\u7eac\u4e2d\u56fd']]"
,,,,,
0,2017-12-28,云敞科技,Pre-A轮,1000万,"[[u'\u5f53\u5f53\u7f51'], [u'\u8d1d\u5854\u65af\u66fc\u4e9a\u6d32\u6295\u8d44\u57fa\u91d1'], [u'\u771f\u683c\u57fa\u91d1']]"
1,2017-12-28,南燕信息,B轮,数千万,"[[u'\u84dd\u9a70\u521b\u6295'], [u'SIG\u6d77\u7eb3\u4e9a\u6d32']]"
2,2017-12-28,橙果空间,Pre-A轮,1500万,"[[u'\u4e91\u6295\u6c47'], [u'\u535a\u4f1f\u667a\u9e3f\u6295\u8d44']]"
3,2017-12-28,清谱科技,天使轮,未透露,[[u'\u542f\u8fea\u4e4b\u661f\uff08\u542f\u8fea\u5b75\u5316\u5668\uff09']]
4,2017-12-28,青伙,天使轮,100万,[[u'\u5112\u8005\u521b\u6295']]
5,2017-12-27,精合数控,A+轮,数千万,[[u'\u524d\u6d77\u6bcd\u57fa\u91d1']]
6,2017-12-27,霓螺科技,天使轮,未透露,"[[u'\u5b81\u6ce2\u5929\u4f7f\u6295\u8d44\u5f15\u5bfc\u57fa\u91d1'], [u'\u6b63\u6d77\u8d44\u672c']]"
7,2017-12-27,一心堂,IPO上市后,8亿,[u'\u672a\u900f\u9732']
8,2017-12-27,链链不忘,天使轮,未透露,[u'\u672a\u900f\u9732']
9,2017-12-27,恒玄科技,A轮,未透露,"[[u'\u534e\u521b\u6295\u8d44'], [u'\u6e05\u63a7\u94f6\u674f\u521b\u6295']]"
10,2017-12-27,美均电子,天使轮,未透露,[[u'\u51ef\u98ce\u521b\u6295']]
11,2017-12-27,金准生物,A+轮,数千万,"[[u'\u4e1c\u65b9\u878d\u6da6'], [u'\u5b89\u8299\u5170\u8d44\u672c'], [u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]"
12,2017-12-27,思为科技,A+轮,2600万,[[u'\u540c\u521b\u4f1f\u4e1a']]
13,2017-12-27,1more万魔声学,C轮,未透露,[u'\u672a\u900f\u9732']
14,2017-12-27,思创优光,天使轮,未透露,[u'\u672a\u900f\u9732']
15,2017-12-27,叠境数字,A轮,数亿,"[[u'\u91d1\u6c99\u6c5f\u521b\u6295'], [u'\u963f\u91cc\u5df4\u5df4']]"
16,2017-12-27,神目科技,A轮,2000万,[[u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]
17,2017-12-27,九月光合,Pre-A轮,数千万,"[[u'\u5c0f\u7c73\u79d1\u6280'], [u'\u5a31\u4e50\u5de5\u573a']]"
18,2017-12-27,BioCloo百可录,A轮,未透露,[[u'\u94f6\u4e4b\u6770']]
19,2017-12-27,亚虹医药,B轮,1亿,"[[u'\u51e4\u51f0\u8d44\u672c'], [u'\u9f99\u78d0\u6295\u8d44'], [u'\u51ef\u6cf0\u8d44\u672c']]"
,,,,,
0,2017-12-27,时代拓灵,A轮,数百万,[[u'\u9992\u5934\u7f51']]
1,2017-12-27,哈罗单车,D+轮,10亿,"[[u'GGV\u7eaa\u6e90\u8d44\u672c'], [u'\u590d\u661f\u96c6\u56e2']]"
2,2017-12-27,景域文化,战略投资,26.33亿,[u'\u672a\u900f\u9732']
3,2017-12-27,康堤股份,A轮,数千万,[[u'\u58f9\u53f7\u8d44\u672c']]
4,2017-12-27,嘉宾传媒,Pre-A轮,数千万,"[[u'\u540c\u521b\u4f1f\u4e1a'], [u'\u79d1\u5927\u8baf\u98de'], [u'\u6df1\u521b\u6295']]"
5,2017-12-27,马上玩,天使轮,500万,[u'\u672a\u900f\u9732']
6,2017-12-26,iPayLinks,A+轮,未透露,[[u'\u817e\u8baf']]
7,2017-12-26,BeeChat,A轮,未透露,"[[u'\u7ef4\u4eac\u8d44\u672c'], [u'DFund']]"
8,2017-12-26,望尘科技,C轮,未透露,[[u'\u6210\u90fd\u5c3c\u6bd5\u9c81\u79d1\u6280']]
9,2017-12-26,奉加微电子,A轮,未透露,[[u'\u6b63\u5fc3\u8c37\u521b\u65b0\u8d44\u672c']]
10,2017-12-26,镝数,天使轮,1000万,"[[u'\u4f3d\u5229\u7565\u8d44\u672c'], [u'\u73de\u73c8\u521b\u65b0\u5929\u4f7f\u57fa\u91d1'], [u'\u5149\u8c37\u4eba\u624d\u57fa\u91d1']]"
11,2017-12-26,伦琴医疗,A轮,数千万,[[u'\u5206\u4eab\u6295\u8d44']]
12,2017-12-26,商汤科技SenseTime,战略投资,数千万,[[u'\u677e\u79be\u8d44\u672c']]
13,2017-12-26,阿拉丁小程序统计平台,Pre-A轮,3000万,"[[u'\u963f\u7c73\u5df4\u8d44\u672c'], [u'\u521b\u65b0\u5de5\u573a'], [u'\u6e05\u79d1\u521b\u6295']]"
14,2017-12-26,QuickSDK,天使轮,未透露,[u'\u672a\u900f\u9732']
15,2017-12-26,易加科技,天使轮,未透露,[u'\u672a\u900f\u9732']
16,2017-12-26,红旗连锁,IPO上市后,9.47亿,[[u'\u6c38\u8f89\u8d85\u5e02']]
17,2017-12-26,迷你玩,天使轮,未透露,[[u'\u4ea6\u8054\u8d44\u672c(YY\u591a\u73a9)']]
18,2017-12-26,蔻兔母婴QTools,A轮,未透露,[[u'\u4f17\u6d77\u6295\u8d44']]
19,2017-12-26,Beepay,天使轮,未透露,[[u'\u5b89\u8d50\u8d44\u672c']]
,,,,,
0,2017-12-26,掌门1对1,D轮,1.2亿,"[[u'\u5143\u751f\u8d44\u672c'], [u'\u534e\u5e73\u6295\u8d44']]"
1,2017-12-26,都市医药网,A轮,3000万,[[u'\u5929\u4ebf\u6295\u8d44']]
2,2017-12-26,德晟金服,A轮,2000万,[[u'\u521b\u4e1c\u65b9\u6295\u8d44']]
3,2017-12-26,德赛西威,IPO上市,未透露,[u'\u672a\u900f\u9732']
4,2017-12-26,乐摩吧,A轮,5000万,[[u'\u57fa\u77f3\u8d44\u672c']]
5,2017-12-26,猎芯网,B轮,数千万,"[[u'\u4eac\u4e1c'], [u'\u4e94\u5cb3\u8d44\u672c'], [u'\u5fae\u5149\u521b\u6295'], [u'\u7ecf\u7eac\u4e2d\u56fd']]"
6,2017-12-26,菁财资本,天使轮,数百万,[u'\u672a\u900f\u9732']
7,2017-12-26,纽仕兰新云,战略投资,3.3亿,"[[u'\u4e91\u950b\u57fa\u91d1'], [u'\u963f\u91cc\u5df4\u5df4']]"
8,2017-12-26,大件会,A轮,3000万,[[u'\u6cb8\u70b9\u8d44\u672c']]
9,2017-12-26,苏宁金融,战略投资,53.35亿,"[[u'\u4e91\u950b\u57fa\u91d1'], [u'\u65b0\u534e\u8054\u96c6\u56e2'], [u'\u5149\u9645\u8d44\u672c(IDG-\u5149\u5927)'], [u'\u6df1\u521b\u6295'], [u'\u91d1\u6d66\u6295\u8d44']]"
10,2017-12-26,邻汇吧,A轮,数千万,[[u'\u62db\u5546\u5c40\u8d44\u672c']]
11,2017-12-26,爱必达,A轮,数千万,[[u'\u5cf0\u8c37\u8d44\u672c']]
12,2017-12-25,爱汇健康,A+轮,5000万,[u'\u672a\u900f\u9732']
13,2017-12-25,加推科技,天使轮,数千万,"[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd'], [u'IDG\u8d44\u672c']]"
14,2017-12-25,维普时代,A轮,未透露,[[u'\u9752\u6aac\u8d44\u672c']]
15,2017-12-25,适闲,天使轮,500万,[[u'\u70b9\u4eae\u8d44\u672c']]
16,2017-12-25,星船影业,种子轮,未透露,[[u'\u5e7f\u4e1c\u5929\u4f7f\u4f1a']]
17,2017-12-25,极木科技,A轮,未透露,"[[u'\u56fd\u6295\u521b\u4e1a'], [u'\u98de\u56fe\u521b\u6295']]"
18,2017-12-25,美窝家装,A轮,数千万,"[[u'IDG\u8d44\u672c'], [u'\u5317\u6781\u5149\u521b\u6295']]"
19,2017-12-25,凌笛数码,A轮,未透露,[[u'\u987a\u4e3a\u8d44\u672c']]
,,,,,
0,2017-12-25,镭神智能,A+轮,1亿,[[u'\u8fbe\u6668\u521b\u6295']]
1,2017-12-25,海乐尔,B轮,未透露,[[u'\u4e2d\u6c47\u91d1']]
2,2017-12-25,松鼠娱乐,天使轮,未透露,[[u'\u5cf0\u745e\u8d44\u672c']]
3,2017-12-25,宇明生物,天使轮,未透露,[u'\u672a\u900f\u9732']
4,2017-12-25,慧医谷科技,天使轮,未透露,[[u'\u4e2d\u536b\u57fa\u91d1']]
5,2017-12-25,轻购云,天使轮,600万,[[u'\u4e2d\u56fd\u5148\u950b\u91d1\u878d\u96c6\u56e2']]
6,2017-12-25,数字绿土Lidar360,B轮,数亿,[[u'\u56fd\u79d1\u6295\u8d44']]
7,2017-12-25,S先生,天使轮,未透露,[[u'\u5a31\u4e50\u5de5\u573a']]
8,2017-12-25,潮牌共享停车,天使轮,未透露,[u'\u672a\u900f\u9732']
9,2017-12-25,灵犀AR,A轮,数千万,[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd']]
10,2017-12-25,铁甲二手机,C+轮,5000万,"[[u'\u8fdc\u7ffc\u6295\u8d44'], [u'\u542f\u660e\u521b\u6295'], [u'\u5143\u751f\u8d44\u672c'], [u'\u5bbd\u5e26\u8d44\u672cCBC']]"
11,2017-12-25,壹米滴答,B+轮,数亿,[[u'\u56fd\u5f00\u56fd\u9645\u6295\u8d44']]
12,2017-12-25,每日优鲜,D轮,5亿,[u'\u672a\u900f\u9732']
13,2017-12-25,人人视频,B+轮,数亿,"[[u'\u8fb0\u6d77\u8d44\u672c'], [u'\u4f2f\u85dc\u521b\u6295'], [u'\u5934\u5934\u662f\u9053\u6295\u8d44\u57fa\u91d1'], [u'\u5f90\u65b0'], [u'\u767e\u5ea6\u516c\u53f8']]"
14,2017-12-24,九域文学,天使轮,1000万,[u'\u672a\u900f\u9732']
15,2017-12-24,东软望海,战略投资,15.04亿,"[[u'\u4e1c\u8f6f\u96c6\u56e2Neusoft'], [u'\u6cf0\u5eb7\u4eba\u5bff']]"
16,2017-12-24,小微律政,B轮,数千万,"[[u'\u84dd\u9a70\u521b\u6295'], [u'\u6210\u4e3a\u8d44\u672c']]"
17,2017-12-23,秒冲新能源,Pre-A轮,未透露,[[u'\u9886\u52bf\u6295\u8d44']]
18,2017-12-23,小叫车,天使轮,1000万,[u'\u672a\u900f\u9732']
19,2017-12-23,齐治科技,A轮,未透露,[u'\u672a\u900f\u9732']
,,,,,
0,2017-12-23,Teasoon茶首,A轮,800万,"[[u'\u6e90\u661f\u8d44\u672c'], [u'\u4e1c\u65b9\u5bcc\u6d77']]"
1,2017-12-23,爱思助手,战略投资,1.92亿,[u'\u672a\u900f\u9732']
2,2017-12-23,新氧,D轮,4亿,"[[u'\u631a\u4fe1\u8d44\u672c'], [u'\u9f0e\u6656\u6295\u8d44'], [u'\u7ecf\u7eac\u4e2d\u56fd'], [u'\u5b89\u4f70\u6df1Apax Partners']]"
3,2017-12-23,云衡科技,A轮,未透露,[u'\u672a\u900f\u9732']
4,2017-12-23,INGREM英格瑞玛,天使轮,未透露,[u'\u672a\u900f\u9732']
5,2017-12-23,驾呗,Pre-A轮,8000万,[[u'\u82cf\u5927\u5929\u5bab\u521b\u6295']]
6,2017-12-23,可爱学,C轮,未透露,[u'\u672a\u900f\u9732']
7,2017-12-22,苏纳光电,天使轮,数百万,"[[u'\u56fd\u79d1\u5609\u548c'], [u'\u9886\u519b\u521b\u6295']]"
8,2017-12-22,三好网,B轮,数亿,"[[u'\u7acb\u601d\u8fb0'], [u'\u6e05\u79d1\u521b\u6295'], [u'\u56fd\u5bb6\u4e2d\u5c0f\u4f01\u4e1a\u53d1\u5c55\u57fa\u91d1\uff08\u56fd\u4e2d\u521b\u6295\uff09']]"
9,2017-12-22,华时电商,B轮,未透露,[u'\u672a\u900f\u9732']
10,2017-12-22,医易康云,A轮,未透露,"[[u'\u540c\u521b\u4f1f\u4e1a'], [u'\u4e91\u950b\u57fa\u91d1'], [u'\u6d77\u6377\u6295\u8d44']]"
11,2017-12-22,邦利德特运通,B轮,未透露,"[[u'\u6df1\u521b\u6295'], [u'\u542f\u8d4b\u8d44\u672c']]"
12,2017-12-22,新印相,A+轮,1000万,"[[u'\u4e1c\u6e56\u5929\u4f7f\u57fa\u91d1'], [u'\u7b4b\u6597\u4e91\u6295\u8d44']]"
13,2017-12-22,瑞深航空动力,天使轮,未透露,[[u'\u6e90\u661f\u56fe\u521b\u6295']]
14,2017-12-22,沐维教育,天使轮,未透露,[[u'\u542f\u8fea\u4e4b\u661f\uff08\u542f\u8fea\u5b75\u5316\u5668\uff09']]
15,2017-12-22,安龙基因,天使轮,未透露,[u'\u672a\u900f\u9732']
16,2017-12-22,爱点击iClick,IPO上市后,1亿,[u'\u672a\u900f\u9732']
17,2017-12-22,联帮在线,天使轮,未透露,[[u'\u521b\u65b0\u5de5\u573a']]
18,2017-12-22,拓野机器人,A轮,未透露,[[u'\u4e2d\u5174\u901a\u8baf']]
19,2017-12-22,复宏汉霖,战略投资,1.9亿,"[[u'\u6df1\u5733\u9ad8\u7279\u4f73'], [u'\u590d\u661f\u533b\u836f']]"
,,,,,
0,2017-12-22,汇通达,战略投资,5亿,[[u'\u4e2d\u7f8e\u7eff\u8272\u57fa\u91d1']]
1,2017-12-22,万超帮,Pre-A轮,数千万,[[u'\u541b\u4e0a\u8d44\u672c']]
2,2017-12-22,Hopemobi,天使轮,数千万,"[[u'\u4e45\u90a6\u6570\u7801'], [u'\u7480\u74a8\u8d44\u672c']]"
3,2017-12-22,MBM环境音乐,A轮,未透露,[[u'\u5c1a\u52bf\u8d44\u672c']]
4,2017-12-22,智胜致能,Pre-A轮,3000万,[u'\u672a\u900f\u9732']
5,2017-12-22,威马汽车,B+轮,未透露,"[[u'\u7ea2\u6749\u8d44\u672c\u4e2d\u56fd'], [u'\u4e94\u77ff\u6295\u8d44'], [u'\u817e\u8baf']]"
6,2017-12-22,掌动科技,新三板,未透露,[u'\u672a\u900f\u9732']
